Year,State,type,production,Avg,Measures,Materials,Chemicals,Value
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(REYNOUTRIA SACHALINE = 55809),OTHER,(D)
2016,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,(TOTAL),OTHER,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(AZOXYSTROBIN = 128810),FUNGICIDE,0.114
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(BACILLUS SUBTILIS = 6479),FUNGICIDE,(NA)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(BLAD = 30006),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(BOSCALID = 128008),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(CAPTAN = 81301),FUNGICIDE,1.909
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(CHLOROTHALONIL = 81901),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(COPPER HYDROXIDE = 23401),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(CYAZOFAMID = 85651),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(CYFLUFENAMID = 555550),FUNGICIDE,0.01
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(CYPRODINIL = 288202),FUNGICIDE,0.322
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(DIFENOCONAZOLE = 128847),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(FENHEXAMID = 90209),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(FLUDIOXONIL = 71503),FUNGICIDE,0.224
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(FLUXAPYROXAD = 138009),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(IPRODIONE = 109801),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(ISOFETAMID = 270000),FUNGICIDE,0.362
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(MANCOZEB = 14504),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(MEFENOXAM = 113502),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(MYCLOBUTANIL = 128857),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(PENTHIOPYRAD = 90112),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(POLYOXIN D ZINC SALT = 230000),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(POTASSIUM BICARBON. = 73508),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(PROPICONAZOLE = 122101),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(PYRACLOSTROBIN = 99100),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(PYRIMETHANIL = 288201),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(QUINOLINE = 55459),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(STREPTOMYCES LYDICUS = 6327),FUNGICIDE,(NA)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(SULFUR = 77501),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(TETRACONAZOLE = 120603),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(THIOPHANATE-METHYL = 102001),FUNGICIDE,0.659
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(THIRAM = 79801),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(TRIFLUMIZOLE = 128879),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(FLUMIOXAZIN = 129034),HERBICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(GLYPHOSATE ISO. SALT = 103601),HERBICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(HALOSULFURON-METHYL = 128721),HERBICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(PARAQUAT = 61601),HERBICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(ABAMECTIN = 122804),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(ACEQUINOCYL = 6329),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(ACETAMIPRID = 99050),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(BIFENAZATE = 586),INSECTICIDE,0.46
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(BIFENTHRIN = 128825),INSECTICIDE,0.117
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(BT KURSTAK ABTS-1857 = 6523),INSECTICIDE,(NA)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(BT KURSTAKI ABTS-351 = 6522),INSECTICIDE,(NA)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(BURKHOLDERIA A396 CELLS & MEDIA = 6534),INSECTICIDE,(NA)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(CHLORANTRANILIPROLE = 90100),INSECTICIDE,0.054
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329),INSECTICIDE,(NA)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION, , ,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(ENDOSULFAN = 79401),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(ETOXAZOLE = 107091),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(FENPYROXIMATE = 129131),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(FLONICAMID = 128016),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(FLUBENDIAMIDE = 27602),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(HEXYTHIAZOX = 128849),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(MALATHION = 57701),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(MUSTARD OIL = 4901),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(NALED = 34401),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(NEEM OIL,INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(NOVALURON = 124002),INSECTICIDE,0.039
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(PIPERONYL BUTOXIDE = 67501),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(PYRETHRINS = 69001),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(SPINETORAM = 110007),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(SPIROMESIFEN = 24875),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(SULFOXAFLOR = 5210),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(THIAMETHOXAM = 60109),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(ACIBENZOLAR-S-METHYL = 61402),OTHER,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(CAPSAICIN = 70701),OTHER,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(CHLOROPICRIN = 81501),OTHER,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(DICHLOROPROPENE = 29001),OTHER,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(HARPIN A B PROTEIN = 6506),OTHER,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(MINERAL OIL = 63502),OTHER,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,(REYNOUTRIA SACHALINE = 55809),OTHER,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(AZOXYSTROBIN = 128810),FUNGICIDE,0.255
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(BACILLUS SUBTILIS = 6479),FUNGICIDE,(NA)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(BLAD = 30006),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(BOSCALID = 128008),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(CAPTAN = 81301),FUNGICIDE,15.109
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(CHLOROTHALONIL = 81901),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(COPPER HYDROXIDE = 23401),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(CYAZOFAMID = 85651),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(CYFLUFENAMID = 555550),FUNGICIDE,0.019
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(CYPRODINIL = 288202),FUNGICIDE,0.666
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(DIFENOCONAZOLE = 128847),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(FENHEXAMID = 90209),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(FLUDIOXONIL = 71503),FUNGICIDE,0.423
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(FLUXAPYROXAD = 138009),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(IPRODIONE = 109801),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(ISOFETAMID = 270000),FUNGICIDE,0.544
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(MANCOZEB = 14504),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(MEFENOXAM = 113502),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(MYCLOBUTANIL = 128857),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(PENTHIOPYRAD = 90112),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(POLYOXIN D ZINC SALT = 230000),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(POTASSIUM BICARBON. = 73508),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(PROPICONAZOLE = 122101),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(PYRACLOSTROBIN = 99100),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(PYRIMETHANIL = 288201),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(QUINOLINE = 55459),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(STREPTOMYCES LYDICUS = 6327),FUNGICIDE,(NA)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(SULFUR = 77501),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(TETRACONAZOLE = 120603),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(THIOPHANATE-METHYL = 102001),FUNGICIDE,1.298
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(THIRAM = 79801),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(TRIFLUMIZOLE = 128879),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(FLUMIOXAZIN = 129034),HERBICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(GLYPHOSATE ISO. SALT = 103601),HERBICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(HALOSULFURON-METHYL = 128721),HERBICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(PARAQUAT = 61601),HERBICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(ABAMECTIN = 122804),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(ACEQUINOCYL = 6329),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(ACETAMIPRID = 99050),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(BIFENAZATE = 586),INSECTICIDE,0.84
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(BIFENTHRIN = 128825),INSECTICIDE,0.162
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(BT KURSTAK ABTS-1857 = 6523),INSECTICIDE,(NA)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(BT KURSTAKI ABTS-351 = 6522),INSECTICIDE,(NA)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(BURKHOLDERIA A396 CELLS & MEDIA = 6534),INSECTICIDE,(NA)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(CHLORANTRANILIPROLE = 90100),INSECTICIDE,0.08
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329),INSECTICIDE,(NA)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR, , ,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(ENDOSULFAN = 79401),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(ETOXAZOLE = 107091),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(FENPYROXIMATE = 129131),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(FLONICAMID = 128016),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(FLUBENDIAMIDE = 27602),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(HEXYTHIAZOX = 128849),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(MALATHION = 57701),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(MUSTARD OIL = 4901),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(NALED = 34401),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(NEEM OIL,INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(NOVALURON = 124002),INSECTICIDE,0.092
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(PIPERONYL BUTOXIDE = 67501),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(PYRETHRINS = 69001),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(SPINETORAM = 110007),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(SPIROMESIFEN = 24875),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(SULFOXAFLOR = 5210),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(THIAMETHOXAM = 60109),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(ACIBENZOLAR-S-METHYL = 61402),OTHER,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(CAPSAICIN = 70701),OTHER,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(CHLOROPICRIN = 81501),OTHER,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(DICHLOROPROPENE = 29001),OTHER,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(HARPIN A B PROTEIN = 6506),OTHER,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(MINERAL OIL = 63502),OTHER,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,(REYNOUTRIA SACHALINE = 55809),OTHER,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(AZOXYSTROBIN = 128810),FUNGICIDE,2.2
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(BACILLUS SUBTILIS = 6479),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(BLAD = 30006),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(BOSCALID = 128008),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(CAPTAN = 81301),FUNGICIDE,7.9
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(CHLOROTHALONIL = 81901),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(COPPER HYDROXIDE = 23401),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(CYAZOFAMID = 85651),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(CYFLUFENAMID = 555550),FUNGICIDE,1.8
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(CYPRODINIL = 288202),FUNGICIDE,2.1
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(DIFENOCONAZOLE = 128847),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(FENHEXAMID = 90209),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(FLUDIOXONIL = 71503),FUNGICIDE,1.9
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(FLUXAPYROXAD = 138009),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(IPRODIONE = 109801),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(ISOFETAMID = 270000),FUNGICIDE,1.5
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(MANCOZEB = 14504),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(MEFENOXAM = 113502),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(MYCLOBUTANIL = 128857),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(PENTHIOPYRAD = 90112),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(POLYOXIN D ZINC SALT = 230000),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(POTASSIUM BICARBON. = 73508),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(PROPICONAZOLE = 122101),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(PYRACLOSTROBIN = 99100),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(PYRIMETHANIL = 288201),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(QUINOLINE = 55459),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(STREPTOMYCES LYDICUS = 6327),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(SULFUR = 77501),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(TETRACONAZOLE = 120603),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(THIOPHANATE-METHYL = 102001),FUNGICIDE,2
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(THIRAM = 79801),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(TRIFLUMIZOLE = 128879),FUNGICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(FLUMIOXAZIN = 129034),HERBICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(GLYPHOSATE ISO. SALT = 103601),HERBICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(HALOSULFURON-METHYL = 128721),HERBICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(PARAQUAT = 61601),HERBICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(ABAMECTIN = 122804),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(ACEQUINOCYL = 6329),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(ACETAMIPRID = 99050),INSECTICIDE,(D)
2016,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(BIFENAZATE = 586),INSECTICIDE,1.8
