Year,State,type,production,Avg,Measures,Materials,Chemical,Value
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(CAPTAN = 81301),FUNGICIDE,52
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(CHLOROTHALONIL = 81901),FUNGICIDE,(D)
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(FENBUCONAZOLE = 129011),FUNGICIDE,60
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(FENHEXAMID = 90209),FUNGICIDE,(D)
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(FOSETYL-AL = 123301),FUNGICIDE,(D)
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(METCONAZOLE = 125619),FUNGICIDE,18
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(MONO-POTASSIUM SALT = 76416),FUNGICIDE,11
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(OXYCARBOXIN = 90202),FUNGICIDE,(D)
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(PYRACLOSTROBIN = 99100),FUNGICIDE,(D)
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(SULFUR = 77501),FUNGICIDE,(D)
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(TOTAL),FUNGICIDE,92
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(ZIRAM = 34805),FUNGICIDE,67
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,"(2,4-D",HERBICIDE,(D)
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,"(2,4-D",HERBICIDE,(D)
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(BUTOXYETHYL TRICLOPY = 116004),HERBICIDE,(D)
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(CLETHODIM = 121011),HERBICIDE,(D)
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(DICHLOBENIL = 27401),HERBICIDE,(D)
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(DIURON = 35505),HERBICIDE,47
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(FLUMIOXAZIN = 129034),HERBICIDE,25
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(GLUFOSINATE-AMMONIUM = 128850),HERBICIDE,(D)
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(GLYPHOSATE POT. SALT = 103613),HERBICIDE,(D)
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(HALOSULFURON-METHYL = 128721),HERBICIDE,(D)
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(HEXAZINONE = 107201),HERBICIDE,(D)
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(ISOXABEN = 125851),HERBICIDE,(D)
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(MESOTRIONE = 122990),HERBICIDE,13
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(NORFLURAZON = 105801),HERBICIDE,33
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(ORYZALIN = 104201),HERBICIDE,25
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(PARAQUAT = 61601),HERBICIDE,(D)
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(S-METOLACHLOR = 108800),HERBICIDE,(D)
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(SETHOXYDIM = 121001),HERBICIDE,9
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(SIMAZINE = 80807),HERBICIDE,(D)
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(SULFENTRAZONE = 129081),HERBICIDE,(D)
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(TEBUTHIURON = 105501),HERBICIDE,(D)
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(TERBACIL = 12701),HERBICIDE,23
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(TOTAL),HERBICIDE,75
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(ACETAMIPRID = 99050),INSECTICIDE,(D)
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(BIFENTHRIN = 128825),INSECTICIDE,8
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(BT KURSTAKI EG7841 = 6453),INSECTICIDE,(D)
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(CARBARYL = 56801),INSECTICIDE,2
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(DIAZINON = 57801),INSECTICIDE,8
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(ESFENVALERATE = 109303),INSECTICIDE,19
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(FENPROPATHRIN = 127901),INSECTICIDE,(D)
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(IMIDACLOPRID = 129099),INSECTICIDE,(D)
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(INDOXACARB = 67710),INSECTICIDE,22
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(MALATHION = 57701),INSECTICIDE,27
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(METHOMYL = 90301),INSECTICIDE,56
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(NURANONE = 116501),INSECTICIDE,(D)
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(PHOSMET = 59201),INSECTICIDE,54
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(PYRETHRINS = 69001),INSECTICIDE,(D)
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(PYRIPROXYFEN = 129032),INSECTICIDE,(D)
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(SPINETORAM = 110008),INSECTICIDE,34
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(SPINETORAM-L = 110009),INSECTICIDE,34
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(THIACLOPRID = 14019),INSECTICIDE,(D)
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(THIAMETHOXAM = 60109),INSECTICIDE,(D)
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(TOTAL),INSECTICIDE,82
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(ZETA-CYPERMETHRIN = 129064),INSECTICIDE,21
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(2-PHENYLETHYL PROPIONATE = 102601),OTHER,(D)
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(EUGENOL = 102701),OTHER,(D)
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(GERANIOL = 597501),OTHER,(D)
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(GIBBERELLIC ACID = 43801),OTHER,(D)
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(TOTAL),OTHER,(D)
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING, ,(NITROGEN) FERTILIZER,89
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING, ,(PHOSPHATE) FERTILIZER,90
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING, ,(POTASH) FERTILIZER,89
2015,NEW JERSEY,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING, ,(SULFUR) FERTILIZER,(D)
2015,NEW JERSEY,TAME,ACRES HARVESTED, ,, ,TOTAL,"9,700"
2015,NEW JERSEY,TAME,PRODUCTION, ,MEASURED IN LB, ,TOTAL,"49,080,000"
2015,NEW JERSEY,TAME,FRESH MARKET - PRODUCTION, ,MEASURED IN $, ,TOTAL,"60,203,000"
2015,NEW JERSEY,TAME,FRESH MARKET - PRODUCTION, ,MEASURED IN LB, ,TOTAL,"42,100,000"
2015,NEW JERSEY,TAME,NOT HARVESTED - PRODUCTION, ,MEASURED IN LB, ,TOTAL,(NA)
2015,NEW JERSEY,TAME,NOT SOLD - PRODUCTION, ,MEASURED IN LB, ,TOTAL,"50,000"
2015,NEW JERSEY,TAME,PROCESSING - PRODUCTION, ,MEASURED IN $, ,TOTAL,"6,861,000"
2015,NEW JERSEY,TAME,PROCESSING - PRODUCTION, ,MEASURED IN LB, ,TOTAL,"6,930,000"
2015,NEW JERSEY,TAME,UTILIZED - PRODUCTION, ,MEASURED IN $, ,TOTAL,"67,064,000"
2015,NEW JERSEY,TAME,UTILIZED - PRODUCTION, ,MEASURED IN LB, ,TOTAL,"49,030,000"
2015,NEW JERSEY,TAME,UTILIZED - YIELD, ,MEASURED IN LB / ACRE, ,TOTAL,"5,050"
2015,NEW YORK,TAME,ACRES HARVESTED, ,, ,TOTAL,"1,000"
2015,NEW YORK,TAME,PRODUCTION, ,MEASURED IN LB, ,TOTAL,"1,790,000"
2015,NEW YORK,TAME,FRESH MARKET - PRODUCTION, ,MEASURED IN $, ,TOTAL,(D)
2015,NEW YORK,TAME,FRESH MARKET - PRODUCTION, ,MEASURED IN LB, ,TOTAL,(D)
2015,NEW YORK,TAME,NOT HARVESTED - PRODUCTION, ,MEASURED IN LB, ,TOTAL,(NA)
2015,NEW YORK,TAME,NOT SOLD - PRODUCTION, ,MEASURED IN LB, ,TOTAL,"70,000"
2015,NEW YORK,TAME,PROCESSING - PRODUCTION, ,MEASURED IN $, ,TOTAL,(D)
2015,NEW YORK,TAME,PROCESSING - PRODUCTION, ,MEASURED IN LB, ,TOTAL,(D)
2015,NEW YORK,TAME,UTILIZED - PRODUCTION, ,MEASURED IN $, ,TOTAL,"3,995,000"
2015,NEW YORK,TAME,UTILIZED - PRODUCTION, ,MEASURED IN LB, ,TOTAL,"1,720,000"
2015,NEW YORK,TAME,UTILIZED - YIELD, ,MEASURED IN LB / ACRE, ,TOTAL,"1,720"
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB,(AZOXYSTROBIN = 128810),FUNGICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB,(BACILLUS SUBTILIS = 6479),FUNGICIDE,(NA)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB,(BOSCALID = 128008),FUNGICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB,(CALCIUM POLYSULFIDE = 76702),FUNGICIDE,"3,200"
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB,(CAPTAN = 81301),FUNGICIDE,"10,300"
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB,(CHLOROTHALONIL = 81901),FUNGICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB,(CYPRODINIL = 288202),FUNGICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB,(FENBUCONAZOLE = 129011),FUNGICIDE,800
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB,(FLUDIOXONIL = 71503),FUNGICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB,(METCONAZOLE = 125619),FUNGICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB,(MONO-POTASSIUM SALT = 76416),FUNGICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB,(PROPICONAZOLE = 122101),FUNGICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB,(PYRACLOSTROBIN = 99100),FUNGICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB,(SULFUR = 77501),FUNGICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB,(TOTAL),FUNGICIDE,"16,600"
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB,(DICHLOBENIL = 27401),HERBICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB,(DIQUAT DIBROMIDE = 32201),HERBICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB,(FLUMIOXAZIN = 129034),HERBICIDE,600
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB,(GLUFOSINATE-AMMONIUM = 128850),HERBICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB,(GLYPHOSATE AMM. SALT = 103604),HERBICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB,(GLYPHOSATE ISO. SALT = 103601),HERBICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB,(HEXAZINONE = 107201),HERBICIDE,"1,100"
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB,(ORYZALIN = 104201),HERBICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB,(PARAQUAT = 61601),HERBICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB,(SETHOXYDIM = 121001),HERBICIDE,300
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB,(TOTAL),HERBICIDE,"12,600"
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB,(CARBARYL = 56801),INSECTICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB,(DIAZINON = 57801),INSECTICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB,(ESFENVALERATE = 109303),INSECTICIDE,200
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB,(FENPROPATHRIN = 127901),INSECTICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB,(MALATHION = 57701),INSECTICIDE,"12,600"
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB,(METHOMYL = 90301),INSECTICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB,(METHOXYFENOZIDE = 121027),INSECTICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB,(PHOSMET = 59201),INSECTICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB,(SPINETORAM = 110008),INSECTICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB,(SPINETORAM-L = 110009),INSECTICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB,(SPINOSAD = 110003),INSECTICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB,(TOTAL),INSECTICIDE,"13,600"
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB,(ZETA-CYPERMETHRIN = 129064),INSECTICIDE,(Z)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB,(CYANAMID = 14002),OTHER,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB,(TOTAL),OTHER,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB, ,(NITROGEN) FERTILIZER,"222,000"
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB, ,(PHOSPHATE) FERTILIZER,"303,000"
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB, ,(POTASH) FERTILIZER,"153,000"
2015,NORTH CAROLINA,BEARING,APPLICATIONS, ,MEASURED IN LB, ,(SULFUR) FERTILIZER,"25,000"
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(AZOXYSTROBIN = 128810),FUNGICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(BACILLUS SUBTILIS = 6479),FUNGICIDE,(NA)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(BOSCALID = 128008),FUNGICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(CALCIUM POLYSULFIDE = 76702),FUNGICIDE,2.841
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(CAPTAN = 81301),FUNGICIDE,1.183
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(CHLOROTHALONIL = 81901),FUNGICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(CYPRODINIL = 288202),FUNGICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(FENBUCONAZOLE = 129011),FUNGICIDE,0.087
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(FLUDIOXONIL = 71503),FUNGICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(METCONAZOLE = 125619),FUNGICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(MONO-POTASSIUM SALT = 76416),FUNGICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(PROPICONAZOLE = 122101),FUNGICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(PYRACLOSTROBIN = 99100),FUNGICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(SULFUR = 77501),FUNGICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(DICHLOBENIL = 27401),HERBICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(DIQUAT DIBROMIDE = 32201),HERBICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(FLUMIOXAZIN = 129034),HERBICIDE,0.203
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(GLUFOSINATE-AMMONIUM = 128850),HERBICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(GLYPHOSATE AMM. SALT = 103604),HERBICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(GLYPHOSATE ISO. SALT = 103601),HERBICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(HEXAZINONE = 107201),HERBICIDE,0.687
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(ORYZALIN = 104201),HERBICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(PARAQUAT = 61601),HERBICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(SETHOXYDIM = 121001),HERBICIDE,0.664
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(CARBARYL = 56801),INSECTICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(DIAZINON = 57801),INSECTICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(ESFENVALERATE = 109303),INSECTICIDE,0.032
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(FENPROPATHRIN = 127901),INSECTICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(MALATHION = 57701),INSECTICIDE,0.704
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(METHOMYL = 90301),INSECTICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(METHOXYFENOZIDE = 121027),INSECTICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(PHOSMET = 59201),INSECTICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(SPINETORAM = 110008),INSECTICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(SPINETORAM-L = 110009),INSECTICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(SPINOSAD = 110003),INSECTICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(ZETA-CYPERMETHRIN = 129064),INSECTICIDE,0.025
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(CYANAMID = 14002),OTHER,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION, ,(NITROGEN) FERTILIZER,21
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION, ,(PHOSPHATE) FERTILIZER,35
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION, ,(POTASH) FERTILIZER,20
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION, ,(SULFUR) FERTILIZER,12
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(AZOXYSTROBIN = 128810),FUNGICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(BACILLUS SUBTILIS = 6479),FUNGICIDE,(NA)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(BOSCALID = 128008),FUNGICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(CALCIUM POLYSULFIDE = 76702),FUNGICIDE,3.213
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(CAPTAN = 81301),FUNGICIDE,2.869
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(CHLOROTHALONIL = 81901),FUNGICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(CYPRODINIL = 288202),FUNGICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(FENBUCONAZOLE = 129011),FUNGICIDE,0.205
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(FLUDIOXONIL = 71503),FUNGICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(METCONAZOLE = 125619),FUNGICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(MONO-POTASSIUM SALT = 76416),FUNGICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(PROPICONAZOLE = 122101),FUNGICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(PYRACLOSTROBIN = 99100),FUNGICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(SULFUR = 77501),FUNGICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(DICHLOBENIL = 27401),HERBICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(DIQUAT DIBROMIDE = 32201),HERBICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(FLUMIOXAZIN = 129034),HERBICIDE,0.306
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(GLUFOSINATE-AMMONIUM = 128850),HERBICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(GLYPHOSATE AMM. SALT = 103604),HERBICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(GLYPHOSATE ISO. SALT = 103601),HERBICIDE,(D)
2015,NORTH CAROLINA,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / YEAR,(HEXAZINONE = 107201),HERBICIDE,0.73
